,id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click
4402,6272,User6272,,,Desktop,,,Morning,0
4403,5279,User5279,,,Desktop,Bottom,,Afternoon,0
4404,1945,User1945,20.0,Female,Tablet,Side,Entertainment,Night,1
4405,9966,User9966,,,,Top,,Afternoon,1
4406,1148,User1148,25.0,,Mobile,Bottom,,Afternoon,1
4407,8846,User8846,60.0,Non-Binary,Tablet,,Entertainment,,0
4408,1305,User1305,,,,Top,News,Night,1
4409,6959,User6959,39.0,Male,Desktop,Top,,Evening,1
4410,7971,User7971,,Non-Binary,Tablet,,,,1
4411,6657,User6657,22.0,,Desktop,Bottom,,,1
4412,5955,User5955,59.0,,Tablet,Side,,Evening,1
4413,4945,User4945,31.0,,Tablet,Top,Social Media,Morning,1
4414,28,User28,44.0,,,Bottom,,Evening,0
4415,6743,User6743,,,Mobile,Side,Entertainment,Evening,1
4416,6209,User6209,,Female,Tablet,Top,Entertainment,Afternoon,0
4417,9550,User9550,,Non-Binary,Desktop,Top,Education,Afternoon,1
4418,9676,User9676,,,Mobile,Top,,Morning,1
4419,7511,User7511,31.0,,Desktop,Side,Shopping,Night,1
4420,301,User301,59.0,Male,Tablet,Side,Social Media,Evening,1
4421,9572,User9572,38.0,,,Bottom,,Morning,1
4422,5878,User5878,,,,Bottom,,,1
4423,6540,User6540,61.0,,Tablet,,,Afternoon,0
4424,6479,User6479,,Male,,Side,,Afternoon,1
4425,6849,User6849,39.0,,,Top,Entertainment,Night,1
4426,5569,User5569,,,Mobile,Bottom,,Afternoon,1
4427,6980,User6980,62.0,,Desktop,,,Night,1
4428,2595,User2595,,Female,Desktop,Bottom,,Morning,1
4429,8127,User8127,,,,Bottom,,Night,1
4430,7526,User7526,,,Tablet,Side,,,1
4431,327,User327,,,Desktop,Side,Social Media,Night,0
4432,7065,User7065,57.0,,Desktop,Side,,Morning,1
4433,1706,User1706,,,,Bottom,Shopping,Night,1
4434,2428,User2428,,,Tablet,Side,,,1
4435,2691,User2691,,Non-Binary,Desktop,,News,Afternoon,1
4436,7131,User7131,,Female,Tablet,Bottom,Entertainment,Night,0
4437,6849,User6849,,,Mobile,Top,,Night,1
4438,3178,User3178,62.0,,Mobile,,,,0
4439,9419,User9419,64.0,,Mobile,Side,Social Media,Afternoon,1
4440,9311,User9311,,Non-Binary,Desktop,Side,,Afternoon,1
4441,6487,User6487,,Male,,Side,,Morning,1
4442,5572,User5572,48.0,,,Top,,Night,0
4443,6862,User6862,,Male,Tablet,Side,Education,Afternoon,1
4444,6449,User6449,42.0,,Desktop,Top,Shopping,,1
4445,1943,User1943,52.0,,Desktop,Bottom,,Evening,0
4446,7322,User7322,,,Desktop,Bottom,,Afternoon,1
4447,5878,User5878,,,,Bottom,,Afternoon,1
4448,5376,User5376,,,,Top,,,0
4449,373,User373,34.0,Female,Mobile,Top,Education,Evening,1
4450,8095,User8095,22.0,Female,Tablet,Side,Entertainment,Afternoon,0
4451,5414,User5414,,Female,Desktop,,,Evening,1
4452,7962,User7962,58.0,,Tablet,Top,,Afternoon,1
4453,1178,User1178,,,Desktop,Bottom,,Evening,1
4454,4049,User4049,57.0,,Desktop,Top,,Night,1
4455,9397,User9397,19.0,,Tablet,Top,Entertainment,Evening,1
4456,1273,User1273,,Non-Binary,Mobile,,,Morning,1
4457,7677,User7677,,Male,Tablet,Top,,Afternoon,0
4458,5569,User5569,,,,Bottom,,Afternoon,1
4459,8278,User8278,,,Mobile,Top,,,1
4460,5100,User5100,42.0,,Mobile,Side,Shopping,Morning,1
4461,5756,User5756,51.0,Non-Binary,Tablet,,Shopping,Afternoon,1
4462,2755,User2755,,Male,Mobile,Bottom,,Evening,0
4463,1225,User1225,,,Tablet,Side,Entertainment,Evening,1
4464,3429,User3429,59.0,,Tablet,Side,Social Media,Morning,1
4465,8515,User8515,,Non-Binary,Mobile,Bottom,Entertainment,Night,1
4466,6746,User6746,,,Desktop,Top,Social Media,Afternoon,0
4467,3032,User3032,31.0,Male,Desktop,Side,,Morning,0
4468,8297,User8297,,Non-Binary,Tablet,Top,,Evening,0
4469,6854,User6854,32.0,Male,Mobile,Bottom,,Night,1
4470,2733,User2733,,Non-Binary,Tablet,Bottom,,Morning,1
4471,5346,User5346,30.0,Non-Binary,Tablet,,News,Morning,1
4472,1171,User1171,,Female,,Bottom,,Night,1
4473,9267,User9267,20.0,,Desktop,Top,,Morning,1
4474,8174,User8174,20.0,Female,Mobile,Bottom,,Afternoon,1
4475,412,User412,,Male,Tablet,Top,News,,1
4476,9320,User9320,,Male,Mobile,Side,Entertainment,Night,0
4477,8083,User8083,,,,Bottom,News,Morning,0
4478,5879,User5879,42.0,Non-Binary,Mobile,Side,,Afternoon,0
4479,5276,User5276,42.0,,Tablet,Side,Shopping,Afternoon,1
4480,770,User770,,Female,,Bottom,,Evening,1
4481,2542,User2542,58.0,,Mobile,Side,Entertainment,Evening,1
4482,6153,User6153,30.0,,,Side,Entertainment,Night,1
4483,6620,User6620,52.0,Female,Tablet,Top,Education,Morning,1
4484,3225,User3225,23.0,,Tablet,Bottom,Entertainment,Morning,1
4485,9676,User9676,21.0,,Mobile,Top,,Morning,1
4486,1635,User1635,,Female,,Top,News,Evening,1
4487,5629,User5629,,,Tablet,Top,,Night,1
4488,453,User453,,Female,,,Entertainment,Afternoon,1
4489,8222,User8222,27.0,,Tablet,Side,News,,1
4490,4539,User4539,54.0,Male,Mobile,Bottom,,,1
4491,2964,User2964,40.0,Non-Binary,Mobile,Side,Entertainment,Night,1
4492,2733,User2733,,Non-Binary,Tablet,Bottom,,,1
4493,5187,User5187,18.0,,Tablet,Side,,Morning,0
4494,364,User364,54.0,,Desktop,Top,,Evening,0
4495,3685,User3685,,,Mobile,Side,,,0
4496,606,User606,,Non-Binary,,Bottom,,Afternoon,1
4497,3188,User3188,,,Tablet,Side,Education,Morning,0
4498,6409,User6409,52.0,Male,Desktop,Top,,,1
4499,3909,User3909,,,Mobile,Top,Social Media,Night,0
4500,4539,User4539,,Male,Mobile,Bottom,,Night,1
4501,543,User543,64.0,,Mobile,Side,,Night,0
4502,4250,User4250,,Female,Tablet,Top,,Evening,0
4503,4058,User4058,33.0,,Tablet,Bottom,News,,1
4504,9966,User9966,,,Mobile,Top,,,1
4505,2946,User2946,37.0,Female,Desktop,Bottom,,,1
4506,2309,User2309,22.0,Male,Tablet,Bottom,Entertainment,Night,1
4507,4035,User4035,22.0,Female,Tablet,Top,Education,Morning,0
4508,8928,User8928,39.0,Non-Binary,Tablet,Top,Social Media,Afternoon,0
4509,1975,User1975,30.0,Female,Mobile,Top,Social Media,Morning,1
4510,5193,User5193,50.0,Female,Desktop,Side,Education,Afternoon,1
4511,9951,User9951,,,Desktop,Top,News,Morning,0
4512,2606,User2606,57.0,,Tablet,Top,Entertainment,Morning,0
4513,9220,User9220,21.0,Female,Mobile,,,Night,1
4514,3746,User3746,,Male,,Top,,Morning,1
4515,6487,User6487,19.0,Male,Tablet,Side,,Morning,1
4516,1474,User1474,31.0,,Desktop,Side,Entertainment,Morning,1
4517,8997,User8997,,Non-Binary,,Top,,Evening,0
4518,2129,User2129,,,,,Social Media,Evening,1
4519,4034,User4034,43.0,Female,,,Shopping,Night,1
4520,9676,User9676,21.0,,Mobile,Top,,Morning,1
4521,2077,User2077,57.0,Male,Mobile,,Entertainment,Night,0
4522,3109,User3109,,,Tablet,Side,Entertainment,Evening,1
4523,7245,User7245,,Non-Binary,Mobile,Side,,,0
4524,2691,User2691,,Non-Binary,,Bottom,News,Afternoon,1
4525,5968,User5968,,,Tablet,Side,Entertainment,,1
4526,1914,User1914,42.0,Male,Tablet,Bottom,Shopping,Night,1
4527,3641,User3641,,Female,Tablet,Top,,,1
4528,1194,User1194,47.0,,,Top,,Night,0
4529,5346,User5346,,Non-Binary,Tablet,,News,Morning,1
4530,5503,User5503,52.0,Non-Binary,,Side,,Morning,0
4531,9334,User9334,,,Desktop,Bottom,,Morning,0
4532,670,User670,22.0,,Desktop,Top,Shopping,Afternoon,1
4533,5980,User5980,,Female,Desktop,Side,,Morning,1
4534,1273,User1273,,Non-Binary,Mobile,Bottom,,Morning,1
4535,1529,User1529,,Female,Mobile,Top,Entertainment,Afternoon,1
4536,393,User393,,,Desktop,Bottom,Shopping,Morning,1
4537,5030,User5030,54.0,,Tablet,Top,,Morning,1
4538,8115,User8115,20.0,,Mobile,Top,Social Media,Afternoon,1
4539,1539,User1539,43.0,,Mobile,Bottom,Education,Evening,1
4540,8810,User8810,,Male,Mobile,Side,Education,Evening,0
4541,9381,User9381,58.0,,Tablet,,,Night,0
4542,826,User826,,,,Bottom,,Morning,0
4543,9855,User9855,,Male,Desktop,Bottom,News,Morning,1
4544,9418,User9418,20.0,Male,Tablet,Side,News,,1
4545,9894,User9894,,,,Top,,Afternoon,1
4546,6462,User6462,36.0,,Tablet,Side,Education,,1
4547,8976,User8976,,Male,Tablet,Side,Social Media,,0
4548,2198,User2198,,,Desktop,,,Afternoon,0
4549,3044,User3044,34.0,,,Top,News,,1
4550,7777,User7777,40.0,,Desktop,Bottom,Entertainment,,0
4551,250,User250,,,Mobile,Bottom,News,Afternoon,1
4552,8226,User8226,,Male,Tablet,Top,,,1
4553,9736,User9736,46.0,,Desktop,Bottom,Education,,1
4554,4620,User4620,,,Mobile,Side,Entertainment,Night,1
4555,6086,User6086,24.0,Male,Desktop,Bottom,,Morning,1
4556,6620,User6620,52.0,Female,Tablet,Top,Education,,1
4557,672,User672,,Female,Desktop,Top,,Afternoon,0
4558,9855,User9855,,,Desktop,,News,Morning,1
4559,2337,User2337,40.0,Male,Desktop,Top,Entertainment,Evening,1
4560,5629,User5629,,,Tablet,,,Night,1
4561,1555,User1555,,Male,Desktop,Top,,,0
4562,156,User156,,Non-Binary,,Bottom,,Morning,0
4563,7466,User7466,47.0,,Mobile,Bottom,,Afternoon,1
4564,3157,User3157,43.0,,Desktop,Top,,Night,0
4565,7588,User7588,38.0,Male,Desktop,Top,,Afternoon,0
4566,2067,User2067,19.0,,,Side,Entertainment,Evening,0
4567,5418,User5418,34.0,Male,,Top,,Evening,1
4568,8174,User8174,20.0,Female,Mobile,Bottom,,,1
4569,9266,User9266,38.0,,,Bottom,,Afternoon,1
4570,3804,User3804,32.0,,Mobile,Top,Education,,0
4571,9992,User9992,,Male,Desktop,Side,Shopping,,1
4572,3530,User3530,30.0,,,Bottom,Shopping,Evening,0
4573,2973,User2973,27.0,Non-Binary,Tablet,Bottom,,,1
4574,373,User373,34.0,Female,,,Education,,1
4575,5699,User5699,19.0,,Tablet,Top,,,1
4576,5066,User5066,46.0,Non-Binary,Mobile,Side,,Morning,1
4577,2617,User2617,,,Desktop,Bottom,Shopping,Evening,0
4578,9611,User9611,,Male,Desktop,Side,Entertainment,Afternoon,1
4579,9966,User9966,,,Mobile,Top,,Afternoon,1
4580,423,User423,,Male,Tablet,Top,,Morning,0
4581,4348,User4348,62.0,Female,Desktop,,Shopping,Afternoon,1
4582,7063,User7063,51.0,Female,Mobile,Top,News,Evening,0
4583,2023,User2023,19.0,Non-Binary,,Top,,Morning,1
4584,9894,User9894,,,Mobile,Top,,Afternoon,1
4585,7248,User7248,,Non-Binary,,Top,Social Media,Evening,1
4586,6188,User6188,20.0,Male,Desktop,,,Morning,1
4587,9842,User9842,,Non-Binary,Mobile,Top,Shopping,Afternoon,1
4588,775,User775,,Female,Mobile,,Shopping,Evening,1
4589,6771,User6771,,,Desktop,,,Morning,1
4590,7266,User7266,,,Tablet,,Education,,1
4591,665,User665,,,Desktop,Side,,,0
4592,1122,User1122,49.0,Non-Binary,Tablet,Top,,Morning,1
4593,4462,User4462,,,Tablet,,,Afternoon,1
4594,6520,User6520,29.0,Female,Desktop,,,Evening,0
4595,1269,User1269,36.0,Male,Mobile,Bottom,Social Media,Night,0
4596,6724,User6724,,Female,,Top,,Evening,1
4597,1677,User1677,38.0,Non-Binary,Desktop,Bottom,News,Night,0
4598,8459,User8459,38.0,,Tablet,Bottom,Entertainment,Morning,1
4599,7993,User7993,,Non-Binary,Mobile,Bottom,Social Media,Morning,1
4600,2931,User2931,52.0,Non-Binary,Tablet,,,Evening,0
4601,6251,User6251,44.0,Non-Binary,Mobile,Side,,,1
4602,6487,User6487,19.0,Male,Tablet,Side,,Morning,1
4603,8069,User8069,,,Tablet,Bottom,,Evening,0
4604,487,User487,28.0,Male,Mobile,Side,,Afternoon,1
4605,741,User741,29.0,Non-Binary,Mobile,Top,,Night,0
4606,4871,User4871,58.0,Female,Desktop,Side,,Night,1
4607,9412,User9412,34.0,,,Bottom,Social Media,Morning,1
4608,3850,User3850,,Female,Mobile,Top,,Afternoon,0
4609,1148,User1148,,,Mobile,,,Afternoon,1
4610,3553,User3553,,Male,Mobile,Bottom,Shopping,,0
4611,4976,User4976,34.0,Female,Mobile,,Entertainment,Afternoon,1
4612,2804,User2804,,,Tablet,Bottom,Education,Evening,1
4613,6074,User6074,35.0,Male,Mobile,,,Afternoon,1
4614,5100,User5100,42.0,,Mobile,Side,Shopping,Morning,1
4615,9070,User9070,,Non-Binary,Tablet,Bottom,,Morning,1
4616,1840,User1840,,Non-Binary,Desktop,,,Night,0
4617,8253,User8253,57.0,Non-Binary,Desktop,Bottom,Entertainment,Night,1
4618,2352,User2352,,,Tablet,Bottom,Education,Morning,0
4619,7291,User7291,34.0,Female,,Side,,Evening,0
4620,986,User986,46.0,Male,Mobile,Top,Education,Afternoon,0
4621,5082,User5082,44.0,Female,Mobile,Top,Shopping,Afternoon,1
4622,250,User250,,Non-Binary,Mobile,Bottom,News,Afternoon,1
4623,5053,User5053,61.0,,,,,Morning,1
4624,9070,User9070,,Non-Binary,Tablet,Bottom,,Morning,1
4625,8496,User8496,,,Desktop,Top,News,Afternoon,0
4626,6765,User6765,46.0,Female,Tablet,Side,Entertainment,Morning,1
4627,1614,User1614,,,Mobile,Bottom,,,0
4628,670,User670,22.0,,Desktop,Top,Shopping,Afternoon,1
4629,2289,User2289,,Female,Desktop,Bottom,Shopping,Morning,1
4630,1604,User1604,,Male,Mobile,Top,,Morning,0
4631,7103,User7103,,Female,Mobile,Side,Entertainment,Afternoon,0
4632,6581,User6581,33.0,,,Bottom,News,Night,1
4633,5193,User5193,50.0,Female,Desktop,Side,Education,Afternoon,1
4634,9161,User9161,37.0,,Mobile,,Education,Evening,0
4635,7423,User7423,39.0,,,Side,,Night,0
4636,4890,User4890,43.0,Male,Tablet,Bottom,Education,,1
4637,9967,User9967,,,Mobile,Side,Education,Evening,1
4638,6875,User6875,61.0,Non-Binary,Tablet,Side,Shopping,,0
4639,4073,User4073,,Male,Desktop,Top,Entertainment,Evening,1
4640,1077,User1077,,,Desktop,Top,,Afternoon,1
4641,8107,User8107,,,Tablet,,,Morning,0
4642,7612,User7612,45.0,,,,,Night,0
4643,2913,User2913,57.0,Non-Binary,Mobile,Side,Social Media,Evening,1
4644,226,User226,,,Desktop,Top,Shopping,Morning,1
4645,7475,User7475,53.0,Female,Tablet,Bottom,Entertainment,Afternoon,1
4646,6644,User6644,18.0,Female,,Bottom,News,Night,0
4647,8459,User8459,38.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
4648,1051,User1051,43.0,Female,Tablet,Bottom,Shopping,Night,0
4649,7156,User7156,,Male,Desktop,Top,Entertainment,Afternoon,0
4650,8097,User8097,30.0,Non-Binary,Tablet,Side,Social Media,Evening,1
4651,6553,User6553,,,Desktop,,,,1
4652,7086,User7086,,Non-Binary,Mobile,Top,,Morning,1
4653,5955,User5955,59.0,,Tablet,Side,,Evening,1
4654,6631,User6631,35.0,,Mobile,Top,Shopping,,0
4655,8753,User8753,,Non-Binary,,Top,Entertainment,Morning,1
4656,4086,User4086,,Female,Desktop,Top,Entertainment,Morning,1
4657,1729,User1729,,Female,,Top,,Afternoon,1
4658,3801,User3801,26.0,Non-Binary,,Side,,Evening,1
4659,1969,User1969,46.0,Non-Binary,,Bottom,,Night,1
4660,9617,User9617,63.0,,,,,Afternoon,1
4661,316,User316,42.0,,Desktop,,Social Media,,1
4662,9892,User9892,51.0,,Tablet,Side,,Evening,1
4663,8702,User8702,25.0,,Mobile,Top,,,0
4664,7318,User7318,,Non-Binary,,Bottom,,,0
4665,6849,User6849,39.0,,Mobile,Top,Entertainment,Night,1
4666,9660,User9660,,Male,Desktop,,Social Media,Night,1
4667,4361,User4361,29.0,Male,Tablet,Side,Education,Afternoon,1
4668,3246,User3246,,Female,Mobile,Top,Education,,1
4669,3803,User3803,,Female,,,Education,Morning,1
4670,4499,User4499,60.0,Non-Binary,,Top,Education,Night,0
4671,5973,User5973,,Male,Mobile,Side,,Night,0
4672,3185,User3185,54.0,,Tablet,Top,Shopping,Afternoon,0
4673,1524,User1524,24.0,,Mobile,Bottom,,Night,1
4674,1935,User1935,30.0,Female,Desktop,Bottom,Entertainment,,1
4675,2337,User2337,40.0,Male,Desktop,Top,Entertainment,,1
4676,8779,User8779,,,Desktop,Side,,Morning,0
4677,3336,User3336,26.0,Non-Binary,Desktop,Bottom,,Morning,1
4678,6365,User6365,,,Tablet,Bottom,,Evening,1
4679,9676,User9676,21.0,,Mobile,Top,,Morning,1
4680,6588,User6588,58.0,Non-Binary,Tablet,Bottom,,Night,0
4681,2631,User2631,,Female,,Side,Social Media,Morning,0
4682,1400,User1400,61.0,,,Bottom,News,,0
4683,5912,User5912,41.0,Non-Binary,Mobile,Side,Education,Night,1
4684,4086,User4086,,Female,Desktop,Top,Entertainment,Morning,1
4685,3424,User3424,28.0,,,Bottom,,Night,0
4686,3325,User3325,,,Mobile,Bottom,Education,Morning,1
4687,9075,User9075,,Female,Mobile,Top,,Night,1
4688,1011,User1011,,Male,Mobile,Top,News,Night,0
4689,4108,User4108,36.0,,Tablet,Top,,Morning,1
4690,9140,User9140,,Female,Tablet,Bottom,,Night,0
4691,1369,User1369,,,Desktop,Bottom,Social Media,,1
4692,6251,User6251,44.0,Non-Binary,Mobile,Side,Shopping,Morning,1
4693,8361,User8361,41.0,,Mobile,Side,,Afternoon,1
4694,6167,User6167,20.0,Male,Mobile,,,Night,1
4695,6043,User6043,32.0,Male,Mobile,Top,,,0
4696,6202,User6202,,Female,Tablet,Bottom,Shopping,Night,1
4697,7941,User7941,41.0,Female,Desktop,Bottom,,Afternoon,1
4698,2137,User2137,,Male,Tablet,Side,,,1
4699,8726,User8726,62.0,Female,Desktop,,Education,Morning,1
4700,1524,User1524,24.0,,Mobile,Bottom,,Night,1
4701,5055,User5055,45.0,Male,Desktop,Top,Education,Morning,1
4702,8294,User8294,49.0,,Mobile,Bottom,,Night,0
4703,9689,User9689,,Male,,Bottom,Entertainment,Afternoon,1
4704,3939,User3939,,,Tablet,Bottom,,Morning,0
4705,2311,User2311,,,Desktop,Bottom,,Afternoon,1
4706,1136,User1136,58.0,,Mobile,Side,,Morning,1
4707,1197,User1197,62.0,,Mobile,,,Night,1
4708,1931,User1931,,Female,Mobile,,,Night,1
4709,1364,User1364,,,Mobile,Side,Education,Evening,0
4710,8353,User8353,,,Desktop,Bottom,,Evening,1
4711,7511,User7511,31.0,,Desktop,Side,Shopping,Night,1
4712,5495,User5495,,Male,Mobile,Bottom,News,Afternoon,1
4713,2581,User2581,,,Mobile,Bottom,,Evening,1
4714,284,User284,,,Tablet,Side,Shopping,,1
4715,5925,User5925,45.0,Male,Mobile,Bottom,Education,Afternoon,0
4716,4556,User4556,29.0,Male,Mobile,Side,Entertainment,Afternoon,0
4717,1178,User1178,,Male,Desktop,Bottom,,Evening,1
4718,3719,User3719,,Male,,,,Night,0
4719,412,User412,,,Tablet,Top,News,Evening,1
4720,2602,User2602,,Female,Desktop,Side,Shopping,,1
4721,4057,User4057,,,Desktop,Side,Education,Evening,1
4722,5909,User5909,45.0,,Tablet,Top,,Afternoon,1
4723,1460,User1460,,,Mobile,Side,,Afternoon,0
4724,6438,User6438,53.0,Non-Binary,Tablet,Top,,Night,1
4725,1041,User1041,37.0,,Mobile,Side,Entertainment,Morning,1
4726,9894,User9894,,,Mobile,Top,,Afternoon,1
4727,8373,User8373,29.0,Male,Desktop,,Shopping,Afternoon,1
4728,824,User824,24.0,Male,,,News,Morning,0
4729,24,User24,,,,,,,1
4730,6592,User6592,59.0,Non-Binary,Desktop,,,Evening,0
4731,5766,User5766,63.0,Male,Desktop,Side,Social Media,Evening,1
4732,6855,User6855,,,Mobile,Side,Social Media,Night,0
4733,1704,User1704,61.0,Female,Tablet,Bottom,Shopping,Evening,1
4734,234,User234,19.0,Female,Tablet,Bottom,Social Media,Morning,1
4735,1664,User1664,,Male,Desktop,,,,0
4736,8789,User8789,44.0,Female,Desktop,Top,Entertainment,,1
4737,301,User301,59.0,Male,Tablet,Side,,Evening,1
4738,5034,User5034,,,,Side,Shopping,Afternoon,0
4739,5366,User5366,59.0,Male,,Bottom,,Night,0
4740,4419,User4419,59.0,,Desktop,Top,,Afternoon,0
4741,7235,User7235,47.0,,Tablet,,,Afternoon,0
4742,4875,User4875,,Male,Tablet,Side,,Evening,0
4743,8264,User8264,,,Desktop,Top,News,Morning,0
4744,5419,User5419,,Male,Tablet,Top,,Morning,1
4745,6880,User6880,,Female,,,News,,1
4746,684,User684,,Female,Mobile,Bottom,,Afternoon,0
4747,3297,User3297,,Female,Tablet,Bottom,,,1
4748,3325,User3325,,Male,Mobile,Bottom,Education,Morning,1
4749,8373,User8373,,Male,Desktop,Side,,Afternoon,1
4750,8252,User8252,,Male,,,,,1
4751,3177,User3177,18.0,,Tablet,,Education,,0
4752,4876,User4876,,,Tablet,Bottom,,Night,0
4753,5780,User5780,,Female,Mobile,Bottom,Entertainment,Afternoon,1
4754,272,User272,44.0,Female,,Side,,Morning,0
4755,7602,User7602,21.0,Male,,,,Morning,0
4756,5425,User5425,,Non-Binary,Mobile,Side,Entertainment,Afternoon,1
4757,5100,User5100,42.0,,Mobile,Side,Shopping,Morning,1
4758,6372,User6372,,Female,Tablet,Side,Shopping,,0
4759,1910,User1910,63.0,Male,Desktop,Side,Social Media,,1
4760,9311,User9311,,Non-Binary,Desktop,Side,Social Media,Afternoon,1
4761,8883,User8883,,Female,Mobile,,Education,Evening,1
4762,3037,User3037,,,Mobile,,Shopping,Morning,1
4763,175,User175,24.0,Female,Desktop,Side,News,Afternoon,0
4764,9422,User9422,21.0,,Mobile,Side,Entertainment,Night,1
4765,7152,User7152,32.0,,Tablet,Side,,Morning,1
4766,2373,User2373,31.0,,,Bottom,Social Media,Night,1
4767,7151,User7151,,,Tablet,Side,,Morning,1
4768,191,User191,19.0,Male,,Side,Entertainment,Morning,0
4769,2289,User2289,,Female,Desktop,Bottom,Shopping,Morning,1
4770,3235,User3235,57.0,Male,Desktop,Bottom,,Evening,0
4771,3042,User3042,,,Mobile,Side,Social Media,Afternoon,1
4772,1335,User1335,56.0,Female,Mobile,Side,Social Media,,0
4773,5579,User5579,,,Mobile,Side,,Evening,1
4774,8832,User8832,,,Tablet,,,Night,1
4775,5451,User5451,23.0,,Desktop,,Social Media,,0
4776,4086,User4086,,Female,Desktop,Top,Entertainment,Morning,1
4777,2297,User2297,,Male,Tablet,,Education,Morning,1
4778,3929,User3929,55.0,Female,Tablet,Side,,Afternoon,0
4779,9642,User9642,,Non-Binary,,,,Evening,1
4780,7232,User7232,,,Tablet,Bottom,Shopping,,0
4781,4840,User4840,48.0,,Desktop,Bottom,,Morning,0
4782,7924,User7924,,,Desktop,Bottom,Shopping,,1
4783,858,User858,49.0,Non-Binary,Tablet,Side,Social Media,Afternoon,0
4784,4697,User4697,,,Mobile,Side,,Afternoon,1
4785,8127,User8127,,Male,Tablet,,,Night,1
4786,8097,User8097,30.0,Non-Binary,Tablet,Side,Social Media,Evening,1
4787,5656,User5656,,Non-Binary,Mobile,Top,,Night,0
4788,2309,User2309,22.0,Male,Tablet,Bottom,Entertainment,Night,1
4789,2428,User2428,33.0,,Tablet,Side,,,1
4790,6248,User6248,48.0,Female,Mobile,Top,,Evening,1
4791,6441,User6441,,,Desktop,Top,,Night,1
4792,8179,User8179,62.0,,Desktop,Top,,Afternoon,0
4793,4113,User4113,,,Tablet,Side,News,Night,0
4794,1370,User1370,,Female,Desktop,Bottom,,,1
4795,8692,User8692,,Male,Mobile,Bottom,,Afternoon,1
4796,7511,User7511,,Female,Desktop,Side,Shopping,Night,1
4797,7270,User7270,54.0,,Mobile,Top,Entertainment,Night,0
4798,7322,User7322,,,Desktop,,,Afternoon,1
4799,5596,User5596,43.0,,Tablet,Top,Social Media,Afternoon,1
4800,9231,User9231,21.0,,Desktop,Top,Shopping,Evening,1
4801,7479,User7479,54.0,,,Top,Entertainment,Afternoon,0
4802,7581,User7581,,,Mobile,Side,,,0
4803,5276,User5276,42.0,,Tablet,Side,Shopping,,1
4804,3483,User3483,20.0,,Mobile,Side,,Morning,1
4805,6287,User6287,,,,Bottom,,,1
4806,1171,User1171,,Female,Mobile,Bottom,,Night,1
4807,3429,User3429,59.0,,Tablet,Side,Social Media,Morning,1
4808,4836,User4836,55.0,,Tablet,Side,,Evening,1
4809,6409,User6409,,Male,Desktop,Top,,Night,1
4810,3236,User3236,56.0,Female,Mobile,Bottom,,,1
4811,7228,User7228,,,Desktop,,Shopping,Night,0
4812,2520,User2520,,Non-Binary,Mobile,,,Afternoon,0
4813,8561,User8561,,Male,Mobile,Bottom,,Evening,1
4814,9572,User9572,38.0,,Mobile,Bottom,Social Media,Morning,1
4815,7964,User7964,31.0,,,Bottom,Education,,0
4816,7750,User7750,46.0,,,Side,,Morning,1
4817,2272,User2272,,,Tablet,Bottom,News,Morning,1
4818,2096,User2096,48.0,,,Top,,Night,1
4819,4361,User4361,29.0,,Tablet,Side,,Afternoon,1
4820,3323,User3323,48.0,Female,Tablet,,,Afternoon,1
4821,7511,User7511,31.0,,Desktop,Side,Shopping,Night,1
4822,315,User315,,Non-Binary,Desktop,Side,Social Media,Evening,1
